순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
1385,알바루 시자: 콘크리트의 미학,,"786,000",0.0%,131,1,2,브라질,브라질,
1385,더 컨테이젼: 바이러스의 습격,2022-03-30,"251,000",0.0%,131,5,104,중국,중국,(유)조이앤시네마
1385,존 웨인의 진주만,,"299,000",0.0%,131,1,10,미국,미국,
1385,불타는 전장,,"262,000",0.0%,131,1,9,미국,미국,
1392,사랑의 메신저,,"750,000",0.0%,130,1,5,영국,영국,
1392,아파치 정션 : 무법자의 지대,2022-04-27,"902,900",0.0%,130,14,61,미국,미국,주식회사 모쿠슈라픽쳐스
1392,레드슈즈,2019-07-25,"650,000",0.0%,130,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
1395,비밀의 꽃,,"757,000",0.0%,129,2,18,스페인,스페인,"해피송,(주)홈초이스"
1395,DIFF2022 경쟁5,,"732,000",0.0%,129,1,2,한국,한국,
1397,제3의 사나이,2008-08-09,"314,000",0.0%,128,1,14,미국,미국,
1397,하타리,,"297,500",0.0%,128,1,10,미국,미국,
1397,DIFF2022 경쟁3,,"721,000",0.0%,128,1,2,한국,한국,
1397,노트르담,2021-12-22,"1,077,000",0.0%,128,6,51,프랑스,프랑스,(주)엣나인필름
1397,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,"1,018,600",0.0%,128,1,4,일본,일본,"동우에이앤이(주),(주)박수엔터테인먼트"
1397,매와 참새,,"823,000",0.0%,128,2,5,이탈리아,이탈리아,
1403,성숙의 20세,,"254,000",0.0%,127,1,10,미국,미국,
1403,고종황제와 의사 안중근,,"310,000",0.0%,127,1,14,한국,한국,
1403,어둠은 걷히고,,"919,000",0.0%,127,1,6,핀란드,핀란드,
1403,아무도 모른다,2005-04-01,"1,312,000",0.0%,127,1,3,일본,일본,"(주)디스테이션,(주)동숭아트센터"
1403,마리아에게 경배를,,"871,000",0.0%,127,2,4,프랑스,프랑스,
1403,안네의 일기,,"254,000",0.0%,127,1,6,,,
1403,아담,2021-08-25,"1,212,000",0.0%,127,1,2,모로코,"모로코,프랑스,벨기에",시네마 뉴원
1410,정,2000-06-17,"1,463,500",0.0%,126,3,17,한국,한국,영화인
1410,이창,,"362,000",0.0%,126,1,10,미국,미국,(주)영화사 안다미로
1410,퍼시픽션,,"904,000",0.0%,126,1,2,스페인,스페인,
1410,프린스 챠밍,2023-01-11,"882,000",0.0%,126,1,1,미국,"미국,영국,캐나다",와이드 릴리즈(주)
1410,SIPFF2022 한국단편-비경쟁 3,,"1,260,000",0.0%,126,1,2,한국,한국,
1410,성적유희의 극한적 경험,2022-03-16,"366,000",0.0%,126,5,69,독일,독일,(유)조이앤시네마
1410,남매의 여름밤,2020-08-20,"1,193,500",0.0%,126,2,17,한국,한국,그린나래미디어(주)
1410,밤의 충돌,,"252,000",0.0%,126,1,9,미국,미국,
1410,목소리의 형태,2017-05-09,"837,000",0.0%,126,2,12,일본,일본,(주)디스테이션
1419,대전투 1944,2022-04-06,"245,000",0.0%,125,5,96,독일,독일,(유)조이앤시네마
1419,애프터: 그 후,2020-10-07,"1,069,000",0.0%,125,18,46,미국,미국,판씨네마(주)
1421,러스트 앤 본,2013-05-02,"1,076,000",0.0%,124,5,23,프랑스,프랑스,그린나래미디어(주)
1421,보헤미안의 생,,"863,000",0.0%,124,1,5,핀란드,핀란드,
1421,고양이 키스,,"992,000",0.0%,124,1,2,한국,한국,
1421,리어왕,,"814,000",0.0%,124,1,2,미국,"미국,프랑스,스위스",
1421,핑크퐁 시네마 콘서트 : 우주대탐험,2020-01-30,"834,000",0.0%,124,1,3,한국,한국,더핑크퐁컴퍼니(주)
1426,유 돈 노우,,"1,107,000",0.0%,123,1,1,한국,한국,영화사 무명
1426,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,"615,000",0.0%,123,2,4,한국,한국,(주)리틀빅픽쳐스
1428,황혼,,"244,000",0.0%,122,1,6,미국,미국,
1428,슬픔은 그대 가슴에,1999-05-08,"244,000",0.0%,122,1,11,미국,미국,
1428,성월동화,1999-08-28,"893,000",0.0%,122,1,17,중국,중국,(주)영화사오원
1428,SIFF2022 선택단편1,,"976,000",0.0%,122,1,3,한국,한국,
1428,DIFF2022 경쟁6,,"675,000",0.0%,122,1,2,한국,한국,
1433,자유의 환영,,"833,000",0.0%,121,1,2,프랑스,프랑스,
1433,킬 빌2,2004-05-14,"1,285,000",0.0%,121,1,4,미국,미국,CJ ENM
1433,붉은 시편,1996-04-20,"507,000",0.0%,121,1,5,헝가리,헝가리,
1433,한 여름밤의 꿈,1999-09-18,"674,000",0.0%,121,1,3,미국,미국,
1433,트랜짓,2020-07-02,"818,000",0.0%,121,1,9,독일,독일,M&M 인터내셔널
1433,몬테크리스토,2019-11-14,"1,086,000",0.0%,121,1,6,한국,한국,(주)비프로
1439,은혼,2017-12-07,"901,000",0.0%,120,5,42,일본,일본,(주)라이크콘텐츠
1439,검은 수선화,,"172,000",0.0%,120,1,7,영국,영국,
1439,허슬러,,"272,500",0.0%,120,1,16,,,
1439,[2022 청주영상주간] 묶음4,,"960,000",0.0%,120,1,1,한국,한국,
1439,[2022 청주영상주간] 묶음5,,"960,000",0.0%,120,1,1,한국,한국,
1439,[2022 청주영상주간] 묶음7,,"960,000",0.0%,120,1,1,한국,한국,
1439,[2022 청주영상주간] 묶음6,,"960,000",0.0%,120,1,1,한국,한국,
1439,CISFF2022 : 시스프 시네파운데이션 1,,"840,000",0.0%,120,1,1,기타,기타,
1439,CISFF2022 : 국내 경쟁 2,,"840,000",0.0%,120,1,1,한국,한국,
1439,CISFF2022 : 국내 경쟁 5,,"840,000",0.0%,120,1,1,한국,한국,
1439,CISFF2022 : 네트워크 시네마,,"840,000",0.0%,120,1,1,한국,한국,
1439,CISFF2022 : 토론토 릴 아시안 국제영화제 '언성 보이스' 섹션,,"840,000",0.0%,120,1,1,캐나다,캐나다,
1439,CISFF2022 : 국내 경쟁 1,,"840,000",0.0%,120,1,1,한국,한국,
1439,CISFF2022 : 국내 경쟁 3,,"840,000",0.0%,120,1,1,한국,한국,
1439,CISFF2022 : 국내 경쟁 4,,"840,000",0.0%,120,1,1,한국,한국,
1439,CISFF2022 : 국외 경쟁 2,,"840,000",0.0%,120,1,1,기타,기타,
1439,CISFF2022 : 국외 경쟁 1,,"840,000",0.0%,120,1,1,기타,기타,
1439,CISFF2022 : 국외 경쟁 3,,"840,000",0.0%,120,1,1,기타,기타,
1439,CISFF2022 : 국외 경쟁 4,,"840,000",0.0%,120,1,1,기타,기타,
1439,인디피크닉2022 단편2 : 고군분투 생활기,,"442,300",0.0%,120,1,10,한국,한국,
1439,온리 더 브레이브,2018-03-07,"964,000",0.0%,120,1,1,미국,미국,㈜코리아스크린
1460,카트,2014-11-13,"1,190,000",0.0%,119,1,1,한국,한국,(주)리틀빅픽쳐스
1460,피아니스트의 전설,2020-01-01,"1,106,000",0.0%,119,2,18,이탈리아,이탈리아,"일미디어,(주)라이크콘텐츠"
1460,도쿄 소나타,2009-03-19,"1,210,000",0.0%,119,1,4,일본,"일본,홍콩,네덜란드",(주)스폰지이엔티
1460,성냥공장 소녀,2001-04-28,"825,000",0.0%,119,1,6,핀란드,핀란드,
1460,SIFF2022 페스티벌초이스 단편2,,"952,000",0.0%,119,1,2,한국,한국,
1460,2021 스토리업 선정작 상영회 섹션1,,"1,428,000",0.0%,119,1,1,한국,한국,
1460,2021 스토리업 선정작 상영회 섹션2,,"1,428,000",0.0%,119,1,1,한국,한국,
1467,암살,2015-07-22,"860,000",0.0%,118,1,8,한국,한국,(주)쇼박스
1467,장고:분노의 추적자,2013-03-21,"1,160,000",0.0%,118,1,6,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1467,SIFF2022 페스티벌초이스 단편3,,"944,000",0.0%,118,1,2,한국,한국,
1467,DIFF2022 경쟁10,,"644,000",0.0%,118,1,2,한국,한국,
1467,인간실격,2022-10-01,"799,599",0.0%,118,5,55,일본,일본,(주)미디어캐슬
1467,남쪽,,"783,000",0.0%,118,1,2,스페인,"스페인,프랑스",
1473,아버지의 인생,,"234,000",0.0%,117,1,9,,,
1473,선셋 대로,,"234,000",0.0%,117,1,6,미국,미국,
1473,Media artwork screening 열아홉 번째 정기 상영회,,"468,000",0.0%,117,1,1,한국,한국,
1476,러브 스토리,1996-05-11,"1,402,500",0.0%,116,1,7,한국,한국,
1476,파멸,,"776,000",0.0%,116,1,2,헝가리,헝가리,
1478,경멸,,"993,000",0.0%,115,1,10,프랑스,"프랑스,이탈리아",
1478,체리 향기,1998-01-01,"775,000",0.0%,115,1,6,프랑스,"프랑스,이란",㈜영화사 백두대간
1478,철남1,,"1,224,000",0.0%,115,1,14,일본,일본,
1478,싸나희 순정,2021-11-25,"795,000",0.0%,115,4,34,한국,한국,(주)마노엔터테인먼트
1482,BISFF2022 리턴즈! 부산국제단편영화제 순회상영회 - 국내 수상작 1,,"908,000",0.0%,114,1,7,한국,한국,
1482,대결,,"507,000",0.0%,114,1,6,헝가리,헝가리,
1482,DIFF2022 경쟁4,,"611,000",0.0%,114,1,2,한국,한국,
1482,메이드인세운상가,2022-05-25,"1,164,000",0.0%,114,9,43,한국,한국,(주)더존크리에이티브
1482,일 부코,,"814,000",0.0%,114,1,2,이탈리아,"이탈리아,독일,프랑스",
1482,두 사람,,"912,000",0.0%,114,1,3,한국,한국,(주)시네마달
1482,"월든 (일기, 노트, 스케치)",,"828,000",0.0%,114,1,2,미국,미국,
1482,프리 가이,2021-08-11,"1,482,000",0.0%,114,1,1,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
1490,물망초,,"226,000",0.0%,113,1,9,한국,한국,
1490,군도: 민란의 시대,2014-07-23,"1,356,000",0.0%,113,1,1,한국,한국,(주)쇼박스
1490,로맨스그레이,,"171,000",0.0%,113,1,8,한국,한국,
1490,과거가 없는 남자,2005-10-14,"780,000",0.0%,113,1,7,핀란드,핀란드,(주)영화랑
1490,SIPFF2022 한국단편경쟁 2,,"1,130,000",0.0%,113,1,2,한국,한국,
1490,희망의 건너편,,"818,000",0.0%,113,1,2,핀란드,"핀란드,독일",
1496,배니싱 포인트,,"780,000",0.0%,112,1,2,미국,미국,
1496,라라와 크리스마스 요정,2021-12-15,"629,000",0.0%,112,3,10,노르웨이,노르웨이,(주)트리플픽쳐스
1498,필라델피아 스토리,,"288,000",0.0%,111,1,5,미국,미국,
1498,DIFF2022 경쟁2,,"588,000",0.0%,111,1,2,한국,한국,
1498,밤이 울고 있다,,"111,000",0.0%,111,1,4,서독,서독,
1498,"우리의 식생활, 멸종을 부르다",,"1,102,000",0.0%,111,1,2,영국,영국,
1498,원스 어폰 어 타임... 인 할리우드,2019-09-25,"1,112,000",0.0%,111,1,4,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
1498,오니바바,,"748,000",0.0%,111,1,2,일본,일본,
1498,멍하고 혼돈스러운,,"775,000",0.0%,111,1,2,미국,미국,
1505,파리 텍사스,1987-08-29,"807,000",0.0%,110,1,7,프랑스,"프랑스,서독,영국",
1505,명당,2018-09-19,"550,000",0.0%,110,1,1,한국,한국,플러스엠 엔터테인먼트
1505,지구 최후의 날,,"220,000",0.0%,110,1,12,,,
1505,과거로부터,,"250,000",0.0%,110,1,12,미국,미국,
1509,수상한 그녀,2014-01-22,"594,000",0.0%,109,1,2,한국,한국,(주)씨제이이엔엠
1509,사랑의 매혹,,"218,000",0.0%,109,1,10,미국,미국,
1509,뱅드림! 로젤리아 에피소드 Ⅱ : 송 아이 엠,2021-09-09,"1,020,400",0.0%,109,3,20,일본,일본,(주)애니플러스
1509,DIFF2022 경쟁9,,"572,000",0.0%,109,1,2,한국,한국,
1509,감각의 제국,2000-04-01,"788,000",0.0%,109,1,1,일본,일본,패스21엔터테인먼트
1514,옐라,,"638,000",0.0%,108,1,7,독일,독일,M&M 인터내셔널
1514,황색 하늘,,"272,500",0.0%,108,1,6,미국,미국,
1514,애프터: 관계의 함정,2021-10-27,"991,100",0.0%,108,14,39,미국,미국,판씨네마(주)
1514,자매의 화원,,"238,500",0.0%,108,1,10,한국,한국,
1514,욕망의 모호한 대상,1999-03-27,"741,000",0.0%,108,1,2,프랑스,"프랑스,스페인",
1519,내가 날 부를 때,2021-09-09,"1,070,000",0.0%,107,1,3,중국,중국,(주)영화특별시에스엠씨
1519,장희빈,,"214,000",0.0%,107,1,9,한국,한국,
1519,소설가 구보의 하루,2021-12-09,"721,000",0.0%,107,6,48,한국,한국,필름다빈
1519,회전목마,,"321,000",0.0%,107,1,4,헝가리,헝가리,
1519,SIPFF2022 한국단편경쟁 1,,"1,070,000",0.0%,107,1,2,한국,한국,
1519,서울인디애니페스트2022 개막작 섹션,,"743,000",0.0%,107,1,1,기타,기타,
1519,욕창,2020-07-02,"1,167,000",0.0%,107,1,1,한국,한국,필름다빈
1519,마부,,"245,500",0.0%,107,1,17,한국,한국,
1527,바운더리,,"598,000",0.0%,106,1,2,한국,한국,
1527,소년시절의 너,2020-07-09,"864,000",0.0%,106,1,5,중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
1527,추억의 검정고무신,2020-11-19,"647,000",0.0%,106,1,4,한국,한국,(주)대교 미디어콘텐츠사업본부
1527,악의 화원,,"267,500",0.0%,106,1,6,미국,미국,
1527,오데트,,"726,000",0.0%,106,1,1,덴마크,덴마크,
1527,세브린느,1971-05-08,"730,000",0.0%,106,1,2,프랑스,프랑스,
1527,인어; 바다를 부른 여인,2022-11-09,"1,466,200",0.0%,106,8,40,한국,한국,(주)더존크리에이티브
1527,BISFF2022 리턴즈! 부산국제단편영화제 순회상영회 - 국내 수상작 2,,"829,000",0.0%,106,1,7,한국,한국,
1527,청춘 잔혹 이야기,,"722,000",0.0%,106,1,2,일본,일본,
1527,출발,,"696,000",0.0%,106,1,2,벨기에,벨기에,
1537,포에버 모차르트,,"705,000",0.0%,105,1,2,스위스,"스위스,프랑스",
1537,전장이여 영원히,,"105,000",0.0%,105,1,4,미국,미국,
1537,맘마 로마,,"653,000",0.0%,105,2,5,이탈리아,이탈리아,
1540,필로포비아,2021-12-30,"736,400",0.0%,104,7,53,영국,영국,(주)드림팩트엔터테인먼트
1540,미스비헤이비어,2020-05-27,"977,500",0.0%,104,1,2,영국,영국,판씨네마(주)
1540,공작부인,,"208,000",0.0%,104,1,9,미국,미국,
1543,사랑의 집회,,"664,000",0.0%,103,1,5,이탈리아,이탈리아,
1543,바람이 우리를 데려다 주리라,2002-11-22,"663,000",0.0%,103,1,5,이란,이란,㈜영화사 백두대간
1543,오른쪽에 주의하라,,"662,000",0.0%,103,1,2,프랑스,"프랑스,스위스",
1543,욕망이라는 이름의 전차,,"121,000",0.0%,103,1,10,미국,미국,
1543,"오렌지필름 기획전 - 기꺼이, 사랑: 조현철 배우전",,"916,000",0.0%,103,1,5,한국,한국,
1543,"씨 유 프라이데이, 로빈슨",,"687,000",0.0%,103,1,2,프랑스,"프랑스,스위스,이란",
1549,"사비나: 그리스도를 위한 고난, 나치 시대",2021-11-25,"298,000",0.0%,102,2,21,미국,미국,커넥트픽쳐스(주)
1549,무법자의 날,,"260,000",0.0%,102,1,6,미국,미국,
1549,아이다호,,"742,000",0.0%,102,1,2,미국,미국,
1549,어두운 통로,,"204,000",0.0%,102,1,6,미국,미국,
1549,섹슈얼파티,2022-07-27,"342,000",0.0%,102,5,45,스페인,스페인,(유)조이앤시네마
1549,스토리업쇼츠 섹션2: 만나줘요! Yi Ok Seop's choice,,"1,021,000",0.0%,102,1,1,한국,한국,
1555,당신얼굴 앞에서,2021-10-21,"816,000",0.0%,101,2,37,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
1555,아이 캔 온리 이매진,2018-06-21,"810,000",0.0%,101,2,5,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
1555,우작,2004-11-05,"695,000",0.0%,101,1,2,터키,터키,(주)문필름코리아
1555,지상 최대의 작전,,"252,500",0.0%,101,1,6,,,
1555,버텨내고 존재하기,2023-11-01,"747,000",0.0%,101,1,5,한국,한국,(주)엣나인필름
1555,트리스타나,,"610,000",0.0%,101,1,5,스페인,"스페인,이탈리아,프랑스",
1561,첩혈강호,2022-02-15,"500,000",0.0%,100,5,5,중국,중국,(주)액티버스엔터테인먼트
1561,탈명검: 풍운재기,2022-01-18,"500,000",0.0%,100,4,5,중국,중국,(주)액티버스엔터테인먼트
1561,더 모텔,2022-01-27,"500,000",0.0%,100,5,5,영국,영국,(주)제이에이와이이엔터테인먼트
1561,밤쉘: 세상을 바꾼 폭탄선언,2020-07-08,"1,300,000",0.0%,100,1,1,미국,"미국,캐나다",(주)홈초이스
1561,십개월의 미래,2021-10-14,"852,000",0.0%,100,1,4,한국,한국,그린나래미디어(주)
1561,정말 먼 곳,2021-03-18,"473,000",0.0%,100,1,1,한국,한국,그린나래미디어(주)
1561,언플랜드,2020-12-17,"1,100,000",0.0%,100,1,1,미국,미국,(주)영화사오원
1561,쩜빠 밧탐방: 영혼의 노래,,"1,200,000",0.0%,100,1,1,캄보디아,캄보디아,
1561,아일라,2018-06-21,"1,100,000",0.0%,100,1,2,터키,터키,(주)영화사 빅
1561,욕망의 법칙,,"605,000",0.0%,100,2,12,스페인,스페인,해피송
1561,그랑블루 리마스터링 감독판,2013-07-25,"586,000",0.0%,100,1,3,프랑스,"프랑스,이탈리아",(주)팝파트너스
1561,세 아내에게 온 편지,,"200,000",0.0%,100,1,9,미국,미국,
1561,상록수,1961-09-20,"230,000",0.0%,100,1,7,한국,한국,
1561,돌아온 사나이,1960-10-14,"219,500",0.0%,100,1,15,한국,한국,
1561,여왕벌,,"200,000",0.0%,100,1,5,미국,미국,
1561,아르키메데스의 대전,2022-11-16,"658,500",0.0%,100,4,56,일본,일본,(주)미디어캐슬
1561,1945,,"391,000",0.0%,100,1,3,헝가리,헝가리,
1561,SIPFF2022 거대한 자유(PS),,"1,000,000",0.0%,100,1,1,기타,기타,
1561,BISFF2022 리턴즈! 부산국제단편영화제 순회상영회 - 해외 수상작,,"761,000",0.0%,100,1,7,기타,기타,
1561,적인걸: 음양사,2022-09-08,"500,000",0.0%,100,5,5,카자흐스탄,카자흐스탄,초코필름
1561,쌍화점,2022-09-08,"500,000",0.0%,100,5,5,중국,중국,(주)액티버스엔터테인먼트
1561,슈퍼 후?,2022-08-30,"500,000",0.0%,100,5,5,프랑스,프랑스,(주)액티버스엔터테인먼트
1561,일본의 밤과 안개,,"679,000",0.0%,100,1,2,일본,일본,
1561,DIFF2022 로컬존1,,"500,000",0.0%,100,1,1,한국,한국,
1561,미인도: 와신상담,2022-08-04,"500,000",0.0%,100,5,5,중국,중국,초코필름
1561,BLIFF2022 락스퍼 특선 단편모음,,"1,100,000",0.0%,100,1,1,기타,기타,
1561,내 학생의 엄마 6,2022-06-24,"500,000",0.0%,100,5,5,한국,한국,(주)영화사가을
1561,왕좌의 법칙,2022-07-21,"500,000",0.0%,100,5,5,카자흐스탄,카자흐스탄,(주)액티버스엔터테인먼트
1561,합마신공,2022-08-24,"500,000",0.0%,100,5,5,중국,중국,초코필름
1561,벽혈금의위,2022-09-08,"500,000",0.0%,100,5,5,중국,중국,초코필름
1561,흑형 : 특별한 영어 수업,2022-08-31,"500,000",0.0%,100,5,5,한국,한국,(주)영화사가을
1561,정복자 윌리엄,2022-06-23,"500,000",0.0%,100,5,5,프랑스,프랑스,(주)액티버스엔터테인먼트
1561,아내의 질문,2022-07-15,"500,000",0.0%,100,5,5,한국,한국,(주)룬컴퍼니
1561,"오노다- 정글에서 보낸 10,000일",,"1,100,000",0.0%,100,1,1,프랑스,프랑스,
1561,섹스 셰어하우스,2022-06-03,"500,000",0.0%,100,5,5,한국,한국,(주)코빈커뮤니케이션즈
1561,구멍친구,2022-08-05,"500,000",0.0%,100,5,5,한국,한국,(주)룬컴퍼니
1561,미션 투 베를린,2022-09-07,"500,000",0.0%,100,5,5,영국,영국,(주)제이에이와이이엔터테인먼트
1561,SISFF2022 한국단편경쟁 3,,"600,000",0.0%,100,1,2,한국,한국,
1561,흑형에 빠진 여자들,2022-07-27,"500,000",0.0%,100,5,5,한국,한국,(주)영화사가을
1561,너희 아빠 맛있더라,2022-05-04,"500,000",0.0%,100,5,5,한국,한국,(주)코빈커뮤니케이션즈
1561,콜드워,2022-07-07,"500,000",0.0%,100,5,5,카자흐스탄,카자흐스탄,(주)제이에이와이이엔터테인먼트
1561,어라이즈,2022-04-07,"500,000",0.0%,100,5,5,호주,호주,(주)제이에이와이이엔터테인먼트
1561,정력대왕 시아버지,2022-04-07,"500,000",0.0%,100,5,5,한국,한국,(주)코빈커뮤니케이션즈
1561,미용실 유부녀들,2022-04-06,"500,000",0.0%,100,5,5,한국,한국,(주)영화사가을
1561,노래방 : 화끈한 여자들 3,2022-04-29,"500,000",0.0%,100,5,5,한국,한국,(주)영화사가을
1561,오피스텔 여대생들,2022-05-25,"500,000",0.0%,100,5,5,한국,한국,(주)영화사가을
1561,둔덕 사돈처녀,2022-03-04,"500,000",0.0%,100,5,5,한국,한국,(주)룬컴퍼니
1561,인비저블 킬러,2022-03-03,"500,000",0.0%,100,5,5,영국,영국,(주)액티버스엔터테인먼트
1561,유산으로 남겨준 새엄마,2022-03-02,"500,000",0.0%,100,5,5,한국,한국,(주)코빈커뮤니케이션즈
1561,7인의 악인전,2022-03-24,"500,000",0.0%,100,5,5,중국,중국,비케이 시네윈
1561,도진강호,2022-04-21,"500,000",0.0%,100,5,5,중국,중국,초코필름
1561,섹스마스터,2022-04-22,"500,000",0.0%,100,5,5,한국,한국,(주)룬컴퍼니
1561,애무의 신,2022-05-20,"500,000",0.0%,100,5,5,한국,한국,(주)룬컴퍼니
1561,둔덕 가시거리,2022-05-06,"500,000",0.0%,100,5,5,한국,한국,(주)룬컴퍼니
1561,칼의 전쟁,2022-02-10,"500,000",0.0%,100,5,5,중국,중국,초코필름
1561,옆집 부부와 구멍 깐부,2022-02-04,"500,000",0.0%,100,5,5,한국,한국,(주)코빈커뮤니케이션즈
1561,무딕: 고향으로 가는 길,,"1,200,000",0.0%,100,1,1,인도네시아,인도네시아,
